selector,decision,chosen_policy,evidence_score,tau,false_safe,unsafe_accept,selected_truth_cvar,selected_truth_return,task,family,behavior,seed,natural_decision,budget_abstain,common_budget
Support only,ACCEPT,risk_adjusted_12,1515.4690026976962,0.0,0,1,0.0138866573033707,0.0002252106741573,daily_factor_momentum,daily industry/factor,market_state_mixed,17,ACCEPT,False,85.0
LCB only,ABSTAIN,constant_cash_RF,5.935412501277824e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,market_state_mixed,17,ACCEPT,True,85.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,market_state_mixed,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,market_state_mixed,27,ACCEPT,False,84.0
Support only,ACCEPT,risk_adjusted_12,1527.3122837779083,0.0,0,1,0.0138866573033707,0.0002252106741573,daily_factor_momentum,daily industry/factor,market_state_mixed,27,ACCEPT,False,84.0
LCB only,ABSTAIN,constant_cash_RF,5.353032686981873e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,market_state_mixed,27,ACCEPT,True,84.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,market_state_mixed,27,ACCEPT,False,84.0
SCROPE++,REJECT,momentum_12,2805.00000000028,0.0,0,0,0.0206870786516853,0.0002134831460674,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,7,REJECT,False,80.0
Support only,ACCEPT,momentum_12,2805.00000000028,0.0,0,1,0.0206870786516853,0.0002134831460674,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,7,ACCEPT,False,80.0
LCB only,ABSTAIN,constant_RMW,0.0001967454144823,0.0,0,0,0.0116748595505617,0.0001006671348314,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,7,ACCEPT,False,80.0
SCROPE++,REJECT,momentum_12,2808.0000000002806,0.0,0,0,0.0206870786516853,0.0002134831460674,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,17,REJECT,False,85.0
Support only,ACCEPT,momentum_12,2808.0000000002806,0.0,0,1,0.0206870786516853,0.0002134831460674,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,17,ACCEPT,False,85.0
LCB only,ABSTAIN,ridge_return_train_only,0.0009073977500127,0.0,0,0,0.0240738764044943,1.03581460674157e-05,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,17,ACCEPT,True,85.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,17,ACCEPT,False,85.0
SCROPE++,REJECT,momentum_12,2790.0000000002765,0.0,0,0,0.0206870786516853,0.0002134831460674,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,27,REJECT,False,84.0
Support only,ACCEPT,momentum_12,2790.0000000002765,0.0,0,1,0.0206870786516853,0.0002134831460674,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,27,ACCEPT,False,84.0
LCB only,ABSTAIN,ridge_return_train_only,0.0011064457016345,0.0,0,0,0.0230455056179775,5.519662921348311e-05,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,27,ACCEPT,True,84.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,return_seeking_recent_winner,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,7,ACCEPT,False,80.0
Support only,ACCEPT,constant_cash_RF,473.19815199262416,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,7,ACCEPT,False,80.0
LCB only,ABSTAIN,constant_market_total,0.0001164224670691,0.0,0,0,0.0277601123595505,0.0005706460674157,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_cash_RF,468.2207525764211,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,17,ACCEPT,False,85.0
LCB only,ABSTAIN,constant_cash_RF,6.012745454359484e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,17,ACCEPT,True,85.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_cash_RF,479.2433511127003,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,27,ACCEPT,False,84.0
LCB only,ABSTAIN,constant_cash_RF,5.829802885327673e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,27,ACCEPT,True,84.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,risk_averse_low_volatility,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,7,ACCEPT,False,80.0
Support only,ACCEPT,constant_HML,433.52123887303975,0.0,0,1,0.0199233146067415,-3.0547752808988755e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,7,ACCEPT,False,80.0
LCB only,ABSTAIN,constant_momentum,0.0003245309890975,0.0,0,0,0.0277518258426966,0.0001740168539325,daily_factor_momentum,daily industry/factor,softmax_high_entropy,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_market_total,426.4723602136107,0.0,0,1,0.0277601123595505,0.0005706460674157,daily_factor_momentum,daily industry/factor,softmax_high_entropy,17,ACCEPT,False,85.0
LCB only,ABSTAIN,constant_cash_RF,6.311860096515293e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,17,ACCEPT,True,85.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_momentum,431.1961849507208,0.0,0,1,0.0277518258426966,0.0001740168539325,daily_factor_momentum,daily industry/factor,softmax_high_entropy,27,ACCEPT,False,84.0
LCB only,ABSTAIN,constant_cash_RF,6.316235082930785e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,27,ACCEPT,True,84.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,softmax_high_entropy,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,7,ACCEPT,False,80.0
Support only,ACCEPT,constant_RMW,432.0,0.0,0,1,0.0116748595505617,0.0001006671348314,daily_factor_momentum,daily industry/factor,uniform_high_overlap,7,ACCEPT,False,80.0
LCB only,ABSTAIN,constant_cash_RF,6.87014722941046e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_CMA,435.0,0.0,0,1,0.0110411516853932,-4.93328651685393e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,17,ACCEPT,False,85.0
LCB only,ABSTAIN,constant_cash_RF,7.647948837671572e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,17,ACCEPT,True,85.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_cash_RF,0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_CMA,428.0,0.0,0,1,0.0110411516853932,-4.93328651685393e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,27,ACCEPT,False,84.0
LCB only,ABSTAIN,constant_cash_RF,6.029245434017417e-05,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,27,ACCEPT,True,84.0
Risk only,ACCEPT,constant_cash_RF,-0.0,0.0,0,0,0.0,8.072331460674158e-05,daily_factor_momentum,daily industry/factor,uniform_high_overlap,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,ridge_return_train_only,0.0048557393710122465,0.0358786092715231,0,0,0.0352825842696629,0.0005644311797752,daily_industry_30,daily industry/factor,adversarial_support_mismatch,7,ACCEPT,False,80.0
Support only,ACCEPT,constant_a014,295.99999999999886,0.0358786092715231,0,1,0.0575085674157303,0.0009406601123595,daily_industry_30,daily industry/factor,adversarial_support_mismatch,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.017288053009721,0.0358786092715231,0,0,0.0352825842696629,0.0005644311797752,daily_industry_30,daily industry/factor,adversarial_support_mismatch,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a027,0.0009,0.0358786092715231,0,0,0.0283084269662921,0.0005108848314606,daily_industry_30,daily industry/factor,adversarial_support_mismatch,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a005,0.001679747049856073,0.0358786092715231,0,0,0.0246834269662921,0.0002593398876404,daily_industry_30,daily industry/factor,adversarial_support_mismatch,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_a009,252.9999999999985,0.0358786092715231,0,1,0.0483766853932584,0.0001185744382022,daily_industry_30,daily industry/factor,adversarial_support_mismatch,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a012,0.0063085806842286,0.0358786092715231,0,0,0.0356588483146067,0.0007839887640449,daily_industry_30,daily industry/factor,adversarial_support_mismatch,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a027,-0.0056999999999999,0.0358786092715231,0,0,0.0283084269662921,0.0005108848314606,daily_industry_30,daily industry/factor,adversarial_support_mismatch,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,ridge_return_train_only,0.006267291513748496,0.0358786092715231,0,0,0.0355846910112359,0.0004875702247191,daily_industry_30,daily industry/factor,adversarial_support_mismatch,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_a017,649.9999999999873,0.0358786092715231,0,1,0.0730228932584269,0.0005252808988764,daily_industry_30,daily industry/factor,adversarial_support_mismatch,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.016659647487381,0.0358786092715231,0,0,0.0355846910112359,0.0004875702247191,daily_industry_30,daily industry/factor,adversarial_support_mismatch,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a027,-0.0053,0.0358786092715231,0,0,0.0283084269662921,0.0005108848314606,daily_industry_30,daily industry/factor,adversarial_support_mismatch,27,ACCEPT,False,84.0
SCROPE++,REJECT,momentum_12,2568.9999999998813,0.0358786092715231,0,0,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,7,REJECT,False,80.0
Support only,ACCEPT,momentum_12,2568.9999999998813,0.0358786092715231,0,1,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,7,ACCEPT,False,80.0
LCB only,ABSTAIN,constant_a011,0.0035288891167274,0.0358786092715231,0,0,0.045716713483146,0.0007544592696629,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,7,ACCEPT,True,80.0
Risk only,ACCEPT,ridge_return_train_only,-0.0053065719360568,0.0358786092715231,0,0,0.0326437031835206,0.0004321956928838,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,7,ACCEPT,False,80.0
SCROPE++,REJECT,momentum_12,2581.999999999877,0.0358786092715231,0,0,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,17,REJECT,False,85.0
Support only,ACCEPT,momentum_12,2581.999999999877,0.0358786092715231,0,1,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,17,ACCEPT,False,85.0
LCB only,ABSTAIN,constant_a027,0.0008174436416071,0.0358786092715231,0,0,0.0283084269662921,0.0005108848314606,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,17,ACCEPT,True,85.0
Risk only,ACCEPT,constant_a028,-0.0030501730103806,0.0358786092715231,0,0,0.0326276685393258,0.0005476123595505,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,17,ACCEPT,False,85.0
SCROPE++,REJECT,momentum_12,2583.9999999998768,0.0358786092715231,0,0,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,27,REJECT,False,84.0
Support only,ACCEPT,momentum_12,2583.9999999998768,0.0358786092715231,0,1,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,27,ACCEPT,False,84.0
LCB only,ABSTAIN,momentum_12,0.0001772421966959,0.0358786092715231,0,0,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,27,ACCEPT,True,84.0
Risk only,ACCEPT,constant_a020,-0.0049722319859402,0.0358786092715231,0,0,0.0264730337078651,0.0002509831460674,daily_industry_30,daily industry/factor,epsilon_greedy_momentum,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a021,0.013677940263113197,0.0358786092715231,0,0,0.0341112359550561,0.0007095505617977,daily_industry_30,daily industry/factor,low_overlap_concentration,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,2822.999999999536,0.0358786092715231,0,1,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,low_overlap_concentration,7,ACCEPT,False,80.0
LCB only,ABSTAIN,constant_a021,0.0039029854522787,0.0358786092715231,0,0,0.0341112359550561,0.0007095505617977,daily_industry_30,daily industry/factor,low_overlap_concentration,7,ACCEPT,True,80.0
Risk only,ACCEPT,constant_a029,-0.0045,0.0358786092715231,0,0,0.0253040730337078,0.0004396769662921,daily_industry_30,daily industry/factor,low_overlap_concentration,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a001,0.013677940263113197,0.0358786092715231,0,0,0.0253728932584269,0.0002990870786516,daily_industry_30,daily industry/factor,low_overlap_concentration,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,2811.9999999995434,0.0358786092715231,0,1,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,low_overlap_concentration,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a024,0.0068446335870871,0.0358786092715231,0,0,0.0324811797752809,0.0003972963483146,daily_industry_30,daily industry/factor,low_overlap_concentration,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a024,0.0050077197534868,0.0358786092715231,0,0,0.0324811797752809,0.0003972963483146,daily_industry_30,daily industry/factor,low_overlap_concentration,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a021,0.01332505222742908,0.0358786092715231,0,0,0.0341112359550561,0.0007095505617977,daily_industry_30,daily industry/factor,low_overlap_concentration,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,2816.99999999954,0.0358786092715231,0,1,0.0571441011235955,0.0009115870786516,daily_industry_30,daily industry/factor,low_overlap_concentration,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0075382020454236,0.0358786092715231,0,1,0.0370509831460674,0.0004085674157303,daily_industry_30,daily industry/factor,low_overlap_concentration,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a007,-0.0010136117309531,0.0358786092715231,0,0,0.0256262640449438,0.0004026334269662,daily_industry_30,daily industry/factor,low_overlap_concentration,27,ACCEPT,False,84.0
SCROPE++,REJECT,risk_adjusted_12,679.0723910324499,0.0358786092715231,0,0,0.0416397471910112,0.000368430477528,daily_industry_30,daily industry/factor,market_state_mixed,7,REJECT,False,80.0
Support only,ACCEPT,risk_adjusted_12,679.0723910324499,0.0358786092715231,0,1,0.0416397471910112,0.000368430477528,daily_industry_30,daily industry/factor,market_state_mixed,7,ACCEPT,False,80.0
LCB only,ABSTAIN,constant_a023,-0.0004001985072845,0.0358786092715231,0,0,0.0274373595505618,0.0001397471910112,daily_industry_30,daily industry/factor,market_state_mixed,7,ACCEPT,True,80.0
Risk only,ABSTAIN,constant_a007,-0.0168922294456245,0.0358786092715231,0,0,0.0256262640449438,0.0004026334269662,daily_industry_30,daily industry/factor,market_state_mixed,7,ACCEPT,True,80.0
SCROPE++,REJECT,risk_adjusted_12,683.2638686840239,0.0358786092715231,0,0,0.0416397471910112,0.000368430477528,daily_industry_30,daily industry/factor,market_state_mixed,17,REJECT,False,85.0
Support only,ACCEPT,risk_adjusted_12,683.2638686840239,0.0358786092715231,0,1,0.0416397471910112,0.000368430477528,daily_industry_30,daily industry/factor,market_state_mixed,17,ACCEPT,False,85.0
LCB only,ABSTAIN,constant_a022,0.0028728456601512,0.0358786092715231,0,0,0.0364162921348314,0.0009836727528089,daily_industry_30,daily industry/factor,market_state_mixed,17,ACCEPT,True,85.0
Risk only,ABSTAIN,constant_a027,-0.0188757172645168,0.0358786092715231,0,0,0.0283084269662921,0.0005108848314606,daily_industry_30,daily industry/factor,market_state_mixed,17,ACCEPT,True,85.0
SCROPE++,REJECT,risk_adjusted_12,690.0013675716117,0.0358786092715231,0,0,0.0416397471910112,0.000368430477528,daily_industry_30,daily industry/factor,market_state_mixed,27,REJECT,False,84.0
Support only,ACCEPT,risk_adjusted_12,690.0013675716117,0.0358786092715231,0,1,0.0416397471910112,0.000368430477528,daily_industry_30,daily industry/factor,market_state_mixed,27,ACCEPT,False,84.0
LCB only,ABSTAIN,low_vol_12,6.560445516100942e-05,0.0358786092715231,0,0,0.0241396535580524,0.0005349051966292,daily_industry_30,daily industry/factor,market_state_mixed,27,ACCEPT,True,84.0
Risk only,ABSTAIN,constant_a028,-0.0191,0.0358786092715231,0,0,0.0326276685393258,0.0005476123595505,daily_industry_30,daily industry/factor,market_state_mixed,27,ACCEPT,True,84.0
